Population evolutions


{'emptyWeight': 411, 'mergeableWeight': 80, 'montonicWeight': 821, 'totalValueWeight': 708}
{'emptyWeight': 149, 'mergeableWeight': 220, 'montonicWeight': 820, 'totalValueWeight': 537}
{'emptyWeight': 82, 'mergeableWeight': 74, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 821, 'totalValueWeight': 945}
{'emptyWeight': 411, 'mergeableWeight': 80, 'montonicWeight': 421, 'totalValueWeight': 708}
{'emptyWeight': 898, 'mergeableWeight': 294, 'montonicWeight': 815, 'totalValueWeight': 713}
{'emptyWeight': 90, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 844}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 282, 'totalValueWeight': 346}
{'emptyWeight': 550, 'mergeableWeight': 900, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 149, 'mergeableWeight': 889, 'montonicWeight': 815, 'totalValueWeight': 911}
{'emptyWeight': 90, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 844}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 655, 'mergeableWeight': 900, 'montonicWeight': 916, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 220, 'montonicWeight': 474, 'totalValueWeight': 346}
{'emptyWeight': 421, 'mergeableWeight': 419, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 421, 'mergeableWeight': 419, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 914, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 898, 'mergeableWeight': 772, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 268, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 921, 'mergeableWeight': 59, 'montonicWeight': 421, 'totalValueWeight': 531}
{'emptyWeight': 625, 'mergeableWeight': 914, 'montonicWeight': 652, 'totalValueWeight': 713}
{'emptyWeight': 550, 'mergeableWeight': 294, 'montonicWeight': 769, 'totalValueWeight': 713}
{'emptyWeight': 898, 'mergeableWeight': 914, 'montonicWeight': 815, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 419, 'montonicWeight': 421, 'totalValueWeight': 239}
{'emptyWeight': 149, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 189, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 494, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 421, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 898, 'mergeableWeight': 914, 'montonicWeight': 820, 'totalValueWeight': 928}
{'emptyWeight': 149, 'mergeableWeight': 74, 'montonicWeight': 421, 'totalValueWeight': 537}
{'emptyWeight': 385, 'mergeableWeight': 889, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 421, 'mergeableWeight': 914, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 898, 'mergeableWeight': 220, 'montonicWeight': 815, 'totalValueWeight': 508}
{'emptyWeight': 82, 'mergeableWeight': 294, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 895, 'mergeableWeight': 914, 'montonicWeight': 518, 'totalValueWeight': 919}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 536, 'totalValueWeight': 537}
{'emptyWeight': 149, 'mergeableWeight': 653, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 914, 'montonicWeight': 848, 'totalValueWeight': 911}
{'emptyWeight': 421, 'mergeableWeight': 220, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 419, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 55, 'montonicWeight': 769, 'totalValueWeight': 945}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 189}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 945}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 82, 'mergeableWeight': 59, 'montonicWeight': 156, 'totalValueWeight': 911}
{'emptyWeight': 625, 'mergeableWeight': 800, 'montonicWeight': 421, 'totalValueWeight': 531}
{'emptyWeight': 90, 'mergeableWeight': 294, 'montonicWeight': 123, 'totalValueWeight': 713}
{'emptyWeight': 898, 'mergeableWeight': 889, 'montonicWeight': 815, 'totalValueWeight': 844}
{'emptyWeight': 82, 'mergeableWeight': 422, 'montonicWeight': 821, 'totalValueWeight': 537}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 997, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 74, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 268, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 591, 'montonicWeight': 997, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 997, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 220, 'montonicWeight': 997, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 74, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 189, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 407, 'totalValueWeight': 911}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 769, 'totalValueWeight': 713}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 997, 'totalValueWeight': 911}
{'emptyWeight': 898, 'mergeableWeight': 294, 'montonicWeight': 652, 'totalValueWeight': 410}
{'emptyWeight': 625, 'mergeableWeight': 914, 'montonicWeight': 815, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 230}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 129}
{'emptyWeight': 531, 'mergeableWeight': 419, 'montonicWeight': 421, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 985}
{'emptyWeight': 82, 'mergeableWeight': 189, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 149, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 90, 'mergeableWeight': 889, 'montonicWeight': 815, 'totalValueWeight': 844}
{'emptyWeight': 82, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 550, 'mergeableWeight': 74, 'montonicWeight': 266, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 815, 'totalValueWeight': 945}
{'emptyWeight': 898, 'mergeableWeight': 294, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 898, 'mergeableWeight': 294, 'montonicWeight': 815, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 419, 'montonicWeight': 421, 'totalValueWeight': 81}
{'emptyWeight': 531, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 537}
{'emptyWeight': 149, 'mergeableWeight': 220, 'montonicWeight': 769, 'totalValueWeight': 296}
{'emptyWeight': 268, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 268, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 411, 'mergeableWeight': 80, 'montonicWeight': 821, 'totalValueWeight': 708}
{'emptyWeight': 421, 'mergeableWeight': 419, 'montonicWeight': 629, 'totalValueWeight': 717}
{'emptyWeight': 421, 'mergeableWeight': 419, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 997, 'totalValueWeight': 713}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 149, 'mergeableWeight': 987, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 419, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 74, 'montonicWeight': 518, 'totalValueWeight': 346}
{'emptyWeight': 531, 'mergeableWeight': 900, 'montonicWeight': 282, 'totalValueWeight': 537}
{'emptyWeight': 268, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 74, 'montonicWeight': 821, 'totalValueWeight': 519}
{'emptyWeight': 82, 'mergeableWeight': 294, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 898, 'mergeableWeight': 889, 'montonicWeight': 815, 'totalValueWeight': 713}
{'emptyWeight': 625, 'mergeableWeight': 914, 'montonicWeight': 652, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 963, 'montonicWeight': 421, 'totalValueWeight': 537}
{'emptyWeight': 550, 'mergeableWeight': 364, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 900, 'montonicWeight': 282, 'totalValueWeight': 346}
{'emptyWeight': 625, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 268, 'mergeableWeight': 220, 'montonicWeight': 652, 'totalValueWeight': 713}
{'emptyWeight': 268, 'mergeableWeight': 220, 'montonicWeight': 79, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 156, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 655, 'mergeableWeight': 220, 'montonicWeight': 419, 'totalValueWeight': 919}
{'emptyWeight': 421, 'mergeableWeight': 914, 'montonicWeight': 629, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 539, 'montonicWeight': 769, 'totalValueWeight': 713}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 74, 'montonicWeight': 769, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 914, 'montonicWeight': 997, 'totalValueWeight': 911}
{'emptyWeight': 898, 'mergeableWeight': 294, 'montonicWeight': 435, 'totalValueWeight': 713}
{'emptyWeight': 550, 'mergeableWeight': 900, 'montonicWeight': 815, 'totalValueWeight': 346}
{'emptyWeight': 268, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 70}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 769, 'totalValueWeight': 713}
{'emptyWeight': 268, 'mergeableWeight': 539, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 516, 'montonicWeight': 997, 'totalValueWeight': 713}
{'emptyWeight': 421, 'mergeableWeight': 74, 'montonicWeight': 821, 'totalValueWeight': 91}
{'emptyWeight': 421, 'mergeableWeight': 989, 'montonicWeight': 815, 'totalValueWeight': 844}
{'emptyWeight': 90, 'mergeableWeight': 914, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 713}
{'emptyWeight': 268, 'mergeableWeight': 220, 'montonicWeight': 769, 'totalValueWeight': 911}
